_id,activation,dominance,emotion,end_time,start_time,titre,to_translate,translated,valence
6256a0011da7a5c1eaef7c6a,2.5,3.5,fru,168.6,161.39,Ses02F_script02_1_F014," What are you so excited about?  I mean, it's not a moon landing we're talking about here.  It's fish.  It's a fish nobody even eats.","Qu'est-ce qui t'excite tant ? Je veux dire, ce n'est pas un alunissage dont nous parlons ici. C'est du poisson. C'est un poisson que personne ne mange même.",2
6256a0011da7a5c1eaef7c6b,3.5,3.5,fru,170.35,168.72,Ses02F_script02_1_M027, Yeah they do.,Ouais ils le font.,3.5
6256a0011da7a5c1eaef7c6c,2.5,3.5,fru,171.27,169.86,Ses02F_script02_1_F015," Ah, Augie.","Ah, Augie.",2
6256a0011da7a5c1eaef7c6d,3.5,4,exc,179.63,171.23,Ses02F_script02_1_M028," Alright.  But it's fish that do something that none of the other fish do.  Like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs.","Très bien. Mais ce sont des poissons qui font quelque chose qu'aucun des autres poissons ne fait. Comme les hirondelles revenant à Capistrano ou les lemmings se jetant du haut des falaises.",3.5
6256a0011da7a5c1eaef7c6e,4,4.5,fru,186.61,179.67,Ses02F_script02_1_M029," There's--there's a bit of the magic--some unexplainable here.  I don't see how you can not be interested.","Il y a - il y a un peu de magie - quelque chose d'inexplicable ici. Je ne vois pas comment tu ne peux pas être intéressé.",4
6256a0011da7a5c1eaef7c6f,3,3.5,fru,187.54,185.8,Ses02F_script02_1_F016," I'm just not.",Je ne le suis pas.,2
6256a0011da7a5c1eaef7c70,2.5,2.5,exc,188.7,187.58,Ses02F_script02_1_M030, For real?,Pour de vrai?,2.5
6256a0011da7a5c1eaef7c71,2,2.5,sad,189.7,188.43,Ses02F_script02_1_F017, Yeah.,Ouais.,2.5
6256a0011da7a5c1eaef7c72,4,4,neu,194.78,190.28,Ses02F_script02_1_M031," I don't get it.  The first time we came here, you said it was the best night of your life.","Je ne comprends pas. La première fois que nous sommes venus ici, tu as dit que c'était la meilleure nuit de ta vie.",2.5
6256a0011da7a5c1eaef7c73,4,4,fru,202.53,194.84,Ses02F_script02_1_M032," And last year, I remember specifically you were so excited to go that you stubbed your toe rushing me out of the house and didn't even notice until we got in the car.","Et l'année dernière, je me souviens précisément que tu étais tellement excitée d'y aller que tu t'es cogné l'orteil en me précipitant hors de la maison et tu ne l'as même pas remarqué jusqu'à ce qu'on monte dans la voiture.",4
6256a0011da7a5c1eaef7c74,4,4,fru,211.47,201.77,Ses02F_script02_1_F018," Last year, you will also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got in a big fight over nothing, and we didn't see the grunions.","L'année dernière, tu te souviendras aussi que nos chaussures ont été mouillées, j'ai eu du sable dans ma culotte, tu as mal à la gorge, nous nous sommes disputés pour rien et nous n'avons pas vu les grunions.",2
6256a0011da7a5c1eaef7c75,3,3,neu,213.08,211.43,Ses02F_script02_1_M033," We weren't in a good spot.","Nous n'étions pas bien placés.",2.5
6256a0011da7a5c1eaef7c76,3,3,neu,214.93,212.71,Ses02F_script02_1_F019," We didn't see them the first time either.",Nous ne les avons pas vus non plus la première fois.,2.5
6256a0011da7a5c1eaef7c77,3.5,4,fru,220.1,214.53,Ses02F_script02_1_M034," We just weren't in a good spot.  This is a much better spot.  Believe me, I've got good instincts for these things.","Nous n'étions tout simplement pas au bon endroit. C'est un bien meilleur endroit. Croyez-moi, j'ai un bon instinct pour ces choses.",2.5
6256a0011da7a5c1eaef7c78,3.5,3.5,exc,225.08,220.63,Ses02F_script02_1_M035," There is that--no that's just seaweed isn't it?","Il n'y a que - non, ce ne sont que des algues, n'est-ce pas ?",2.5
6256a0011da7a5c1eaef7c79,4,4,exc,233.26,225.14,Ses02F_script02_1_M036," Oh man, this is great, isn't it?  I wouldn't miss this for anything.  Here, think about this, all right, I know you're not interested, but think about this.","Oh mec, c'est génial, n'est-ce pas? Je ne manquerais ça pour rien au monde. Tiens, réfléchis à ça, d'accord, je sais que ça ne t'intéresse pas, mais réfléchis à ça.",4
6256a0011da7a5c1eaef7c7a,3.5,4.5,fru,239.73,233.38,Ses02F_script02_1_M037," Somewhere out there, this huge mass of silver fish swimming this way.","Quelque part là-bas, cette énorme masse de poissons argentés nageant dans cette direction.",3
6256a0011da7a5c1eaef7c7b,4,4,fru,247.15,240.04,Ses02F_script02_1_M038," They don't know why, we don't know why.  Nobody sent them an invitation or a map, it wasn't a decision, just-","Ils ne savent pas pourquoi, nous ne savons pas pourquoi. Personne ne leur a envoyé une invitation ou une carte, ce n'était pas une décision, juste-",3
6256a0011da7a5c1eaef7c7c,4,4.5,exc,261.54,247.17,Ses02F_script02_1_M039," all as one, this time release instinctual little firecracker went off and they all turned and formed a line as long as the California coast and started swimming.  And they're swimming right now as if that's all that matters.","tous comme un, cette fois, le petit pétard instinctif de libération s'est déclenché et ils ont tous tourné et ont formé une ligne aussi longue que la côte californienne et ont commencé à nager. Et ils nagent en ce moment comme si c'était tout ce qui comptait.",3.5
6256a0011da7a5c1eaef7c7d,3.5,4.5,exc,271.7,261.74,Ses02F_script02_1_M040," It's like single mindedness with no mind.  It's urgency that's pure urge.  They don't know what drives them.  They don't ask it a question or give it a name.","C'est comme un esprit unique sans esprit. C'est l'urgence qui est pure envie. Ils ne savent pas ce qui les motive. Ils ne lui posent pas de question ni ne lui donnent de nom.",3.5
6256a0011da7a5c1eaef7c7e,3.5,4.5,exc,280.18,271.71,Ses02F_script02_1_M041," They just turn as one and start the swim that brings them right here to where we stand, for a massive celebration of sex and death.","Ils se tournent simplement comme un seul et commencent la nage qui les amène ici où nous en sommes, pour une célébration massive du sexe et de la mort.",4
6256a0011da7a5c1eaef7c7f,4,3.5,exc,284.64,280.21,Ses02F_script02_1_M042," Ah, God, I'm giving myself goose bumps.  Look, all my hairs are popped up.","Ah, mon Dieu, je me donne la chair de poule. Regarde, tous mes cheveux sont dressés.",4
6256a0011da7a5c1eaef7c80,2,2.5,sad,285.6,284.04,Ses02F_script02_1_F020," That's the wind.","C'est le vent.",3
6256a0011da7a5c1eaef7c81,3,3,neu,287.87,285.95,Ses02F_script02_1_M043," Well, so what do you think?","Eh bien, qu'en pensez-vous?",3
6256a0011da7a5c1eaef7c82,2,3,neu,289.17,287.68,Ses02F_script02_1_F021, About what?,À propos de quoi?,3.5
6256a0011da7a5c1eaef7c83,3,3,neu,290.29,288.8,Ses02F_script02_1_M044, What I was saying.,Ce que je disais.,3
6256a0011da7a5c1eaef7c84,3.5,3.5,fru,291.84,290.44,Ses02F_script02_1_F022," It's ridiculous.","C'est ridicule.",2
6256a03a1da7a5c1eaef7cd0,3.5,2.5,exc,9.035,1.8151,Ses01F_script02_1_M000," What time is it?  I think it's supposed to run around midnight, right?  God, this is great, isn't it, Carla?  Look at this night we got here, huh.","Quelle heure est-il? Je pense que c'est censé tourner autour de minuit, n'est-ce pas ? Dieu, c'est génial, n'est-ce pas, Carla ? Regarde cette nuit où nous sommes arrivés ici, hein.",4.5
6256a03a1da7a5c1eaef7cd1,3,2.5,neu,15.62,9.0925,Ses01F_script02_1_M001," Actually I want to get a little further up the coast, get away from all like the lights and the people, but...  How are you doing?","En fait, je veux aller un peu plus loin sur la côte, m'éloigner de tout comme les lumières et les gens, mais... Comment ça va ?",4
6256a03a1da7a5c1eaef7cd2,2,2,neu,17.21,15.14,Ses01F_script02_1_F000, Fine.,Amende.,2.5
6256a03a1da7a5c1eaef7cd3,4.5,2.5,exc,20,16.96,Ses01F_script02_1_M002," Okay.  Is that, is that--","D'accord. Est-ce, est-ce que...",3.5
6256a03a1da7a5c1eaef7cd4,2.5,1.5,sad,26.65,20.05,Ses01F_script02_1_M003," No.  That's just foam.  I don't know.  I can't tell.","Non. C'est juste de la mousse. Je ne sais pas. Je ne peux pas dire.",2.5
6256a03a1da7a5c1eaef7cd5,2,2.5,fru,27.4125,25.91,Ses01F_script02_1_F001, [BREATHING],[RESPIRATION],2.5
6256a03a1da7a5c1eaef7cd6,3,2.5,exc,35.7987,27.13,Ses01F_script02_1_M004," I don't know, probably if you can't tell, though, it's probably not them, right?  It's probably going to be like this unmistakable thing, right?","Je ne sais pas, probablement si vous ne pouvez pas le dire, ce n'est probablement pas eux, n'est-ce pas ? Ça va probablement être comme cette chose indubitable, non ?",4.5
6256a03a1da7a5c1eaef7cd7,4,2.5,sad,39.48,35.899,Ses01F_script02_1_M005, Oh no.  you know what I forgot?,"Oh non. tu sais ce que j'ai oublié?",3
6256a03a1da7a5c1eaef7cd8,2,2.5,neu,40.05,38.99,Ses01F_script02_1_F002, What?,Quelle?,2
6256a03a1da7a5c1eaef7cd9,2.5,2.5,ang,45.45,39.5,Ses01F_script02_1_M006," My flashlight.  God, how could I be so stupid?  I can't believe I forgot my flashlight.","Ma lampe de poche. Dieu, comment ai-je pu être si stupide ? Je ne peux pas croire que j'ai oublié ma lampe de poche.",2
6256a03a1da7a5c1eaef7cda,3,3,sur,47.03,45.06,Ses01F_script02_1_F003, What flashlight?,Quelle lampe torche ?,2.5
6256a03a1da7a5c1eaef7cdb,2.5,2.5,neu,49.95,46.42,Ses01F_script02_1_M007," The flashlight, the silver one.  There's only one, isn't there?","La lampe de poche, celle en argent. Il n'y en a qu'un, n'est-ce pas ?",3
6256a03a1da7a5c1eaef7cdc,3,3,neu,51.4,49.22,Ses01F_script02_1_F004," That's not your flashlight.","Ce n'est pas ta lampe de poche.",2
6256a03a1da7a5c1eaef7cdd,2,2,neu,52.4,50.85,Ses01F_script02_1_M008, Whose is it?,A qui est-ce?,3
6256a03a1da7a5c1eaef7cde,3.5,3,ang,54.23,51.87,Ses01F_script02_1_F005," It's ours; it's my flashlight too.","C'est le notre; c'est aussi ma lampe de poche.",2
6256a03a1da7a5c1eaef7cdf,2,2,neu,55.48,53.76,Ses01F_script02_1_M009," Oh...well. Yeah, of course.","Tant pis. Ouais, bien sûr.",2.5
6256a03a1da7a5c1eaef7ce0,3.5,3,ang,57.69,54.72,Ses01F_script02_1_F006," You keep saying my flashlight like it's just yours.","Tu n'arrêtes pas de dire ma lampe de poche comme si c'était juste la tienne.",2
6256a03a1da7a5c1eaef7ce1,3.5,1.5,neu,58.42,57.29,Ses01F_script02_1_M010, No.,Non.,3
6256a03a1da7a5c1eaef7ce2,3.5,2.5,ang,59.57,57.75,Ses01F_script02_1_F007," How's that supposed to make me feel?",Comment est-ce censé me faire sentir?,2
6256a03a1da7a5c1eaef7ce3,2,2,neu,65.6016,58.88,Ses01F_script02_1_M011," Of course, our flashlight.  What's yours is mine.  Me flashlight es su flashlight.","Bien sûr, notre lampe de poche. Ce qui est à toi est à moi. Me lampe de poche es su lampe de poche.",2.5
6256a03a1da7a5c1eaef7ce4,3,2.5,fru,73.01,65.727,Ses01F_script02_1_M012," Naturally.  God, how could we not think to bring it?  I hope the moon stays out, though.","Naturellement. Dieu, comment pourrions-nous ne pas penser à l'apporter? J'espère que la lune restera dehors, cependant.",3.5
6256a03a1da7a5c1eaef7ce5,3,2,neu,77.14,73.1527,Ses01F_script02_1_M013," Do they always run during a full moon?  I don't remember.  Was it full last year?","Courent-ils toujours pendant la pleine lune ? Je ne m'en souviens pas. Était-il complet l'année dernière ?",3
6256a03a1da7a5c1eaef7ce6,1.5,3,neu,77.64,76.27,Ses01F_script02_1_F008, Yeah.,Ouais.,2.5
6256a03a1da7a5c1eaef7ce7,3,2,neu,87.6779,77.19,Ses01F_script02_1_M014," Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.","Hein. As-tu froid? Voulez-vous ma veste? Non? vous savez, nous aurions dû apporter la couverture? Notre couverture.",3.5
6256a03a1da7a5c1eaef7ce8,3,2.5,neu,94.5265,87.825,Ses01F_script02_1_M015," Aw.  Do you know, I should have brought a six pack, too.  A six pack, that would be just the ticket right about now.  Huh?","Oh. Tu sais, j'aurais dû apporter un pack de six aussi. Un pack de six, ce serait juste le ticket en ce moment. Hein?",3.5
6256a03a1da7a5c1eaef7ce9,4,2.5,exc,100.4,94.64,Ses01F_script02_1_M016," God, I'm so excited, I'm like a kid.  I can't believe I got out of the house with my fly zipped up.","Dieu, je suis tellement excité, je suis comme un gamin. Je n'arrive pas à croire que je sois sorti de la maison avec ma braguette fermée.",4
6256a03a1da7a5c1eaef7cea,2.5,2,hap,103.5025,101.72,Ses01F_script02_1_F009, [LAUGHTER],[RIRE],4
6256a03a1da7a5c1eaef7ceb,2.5,2,neu,111.23,104.25,Ses01F_script02_1_M017, I wonder if they can hear me talk or like feel the vibrations in the sand when we move around.,"Je me demande s'ils peuvent m'entendre parler ou sentir les vibrations dans le sable lorsque nous nous déplaçons.",4
6256a03a1da7a5c1eaef7cec,2,2.5,sad,112.69,110.77,Ses01F_script02_1_F010," I'm cold.","J'ai froid.",2
6256a03a1da7a5c1eaef7ced,3,2.5,fru,114.35,112.19,Ses01F_script02_1_M018, Do you want my jacket?,Voulez-vous ma veste?,3.5
6256a03a1da7a5c1eaef7cee,2,2.5,oth,115.98,113.79,Ses01F_script02_1_F011," It's after eleven, let's go.","Il est onze heures passées, allons-y.",2
6256a03a1da7a5c1eaef7cef,3.5,2,sur,121.9194,115.8753,Ses01F_script02_1_M019," What?  We just got here.  What's the point of coming all the way down here if we just turn around and go home?","Quelle? Nous venons juste d'arriver. Quel est l'intérêt de venir jusqu'ici si on fait demi-tour et qu'on rentre à la maison ?",3
6256a03a1da7a5c1eaef7cf0,3,2.5,ang,123.23,121.65,Ses01F_script02_1_F012, There is no point.,"Il n'y a aucun intérêt.",2.5
6256a03a1da7a5c1eaef7cf1,3,2.5,neu,124.59,122.7,Ses01F_script02_1_M020, Right.,À droite.,4
6256a03a1da7a5c1eaef7cf2,3.5,3,ang,126.04,124.05,Ses01F_script02_1_F013," That's my point.","C'est mon point.",2.5
6256a03a1da7a5c1eaef7cf3,2,2.5,neu,127.96,125.75,Ses01F_script02_1_M021," Wait, that's my point, too.","Attendez, c'est aussi mon propos.",3
6256a03a1da7a5c1eaef7cf4,2.5,2.5,fru,129.39,127.44,Ses01F_script02_1_F014," Well, then let's go.",Alors allons-y.,2.5
6256a03a1da7a5c1eaef7cf5,3,3,fru,137.74,128.8,Ses01F_script02_1_M022," No, no.  Okay.  That's not my point.  My point is there is no point in coming down here if we just turn around and go home.  Don't you want to see it?","Non non. D'accord. Ce n'est pas mon propos. Ce que je veux dire, c'est qu'il ne sert à rien de venir ici si on fait demi-tour et qu'on rentre à la maison. Vous ne voulez pas le voir ?",3
6256a03a1da7a5c1eaef7cf6,1.5,2.5,neu,139.6146,137.29,Ses01F_script02_1_F015, Not particularly.,Pas particulièrement.,2.5
6256a03a1da7a5c1eaef7cf7,2,1.5,neu,141.04,139.11,Ses01F_script02_1_M023, Why not?,Pourquoi pas?,2.5
6256a03a1da7a5c1eaef7cf8,1.5,2,ang,143.07,140.5,Ses01F_script02_1_F016," I just don't.  It's stupid.","Je ne le fais pas. C'est stupide.",2
6256a03a1da7a5c1eaef7cf9,3,2.5,neu,155.64,142.78,Ses01F_script02_1_M024," Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this.  It's just forty minutes away for us; it's too good to pass up.","Chérie, c'est comme un phénomène naturel. Je veux dire... Les gens du Kansas devraient avoir des réservations d'avion et des chambres d'hôtel pour voir ça. C'est juste à quarante minutes pour nous; c'est trop beau pour laisser passer.",3
6256a03a1da7a5c1eaef7cfa,3.5,3.5,fru,163.99,154.9,Ses01F_script02_1_F017," Pass what up?  I mean these fish swim out of the ocean, they flop around on the beach, they swim away and then they die.","Passer quoi ? Je veux dire que ces poissons nagent hors de l'océan, ils s'effondrent sur la plage, ils nagent et puis ils meurent.",2
6256a03a1da7a5c1eaef7cfb,3,2.5,neu,176.2823,163.19,Ses01F_script02_1_M025, Yeah.  But this..this moment on the beach is like the highlight of their little lives.  All that flopping around is laying eggs or what to do - spawning or mating or whatever.,"Ouais. Mais ce... ce moment sur la plage est comme le point culminant de leur petite vie. Tout ce qui s'effondre, c'est pondre des œufs ou quoi faire - frayer ou s'accoupler ou quoi que ce soit.",3
6256a03a1da7a5c1eaef7cfc,3,3,neu,181.55,176.3975,Ses01F_script02_1_M026," This is a big night for these little guys.  It's like life's last orgy.","C'est une grande soirée pour ces petits gars. C'est comme la dernière orgie de la vie.",3.5
6256a03a1da7a5c1eaef7cfd,2,3,fru,189.45,180.6769,Ses01F_script02_1_F018," I don't see why you're so excited; this isn't a freaking moon landing we are talking about.  It's fish.  It's a fish nobody even eats.","Je ne vois pas pourquoi vous êtes si excité; ce n'est pas un alunissage flippant dont nous parlons. C'est du poisson. C'est un poisson que personne ne mange même.",2.5
6256a03a1da7a5c1eaef7cfe,3,2.5,fru,190.47,188.88,Ses01F_script02_1_M027, Yeah they do.,Ouais ils le font.,3
6256a03a1da7a5c1eaef7cff,2,3,fru,191.59,189.93,Ses01F_script02_1_F019, Oh Augie,Oh Augie,2
6256a03a1da7a5c1eaef7d00,3,2.5,exc,201.97,191.13,Ses01F_script02_1_M028," okay... well, Whatever.  But it's a fish who do something no other fish do.  It's like those swallows returning to Capistrano or like those lemmings that throw themselves off the cliffs.","d'accord... eh bien, peu importe. Mais c'est un poisson qui fait quelque chose qu'aucun autre poisson ne fait. C'est comme ces hirondelles qui reviennent à Capistrano ou comme ces lemmings qui se jettent des falaises.",3.5
6256a03a1da7a5c1eaef7d01,3,2.5,neu,209.4025,202.025,Ses01F_script02_1_M029," There's like mystery here, there's magic.  It's like a little bit of the unexplainable.  I just can't see how you're not interested.","Il y a du mystère ici, il y a de la magie. C'est comme un peu l'inexplicable. Je ne vois pas en quoi tu n'es pas intéressé.",3.5
6256a03a1da7a5c1eaef7d02,1.5,2,fru,210.2,208.38,Ses01F_script02_1_F020," I'm just not.",Je ne le suis pas.,2.5
6256a03a1da7a5c1eaef7d03,3.5,2,sur,211.115,209.63,Ses01F_script02_1_M030, For real?,Pour de vrai?,3
6256a03a1da7a5c1eaef7d04,2,3,fru,211.92,210.64,Ses01F_script02_1_F021, Yeah.,Ouais.,2.5
6256a03a1da7a5c1eaef7d05,3,2,neu,218.56,211.55,Ses01F_script02_1_M031," God, I don't get it.  you know the first time we came here, you said it was the best night of your life?","Dieu, je ne comprends pas. tu sais la première fois que nous sommes venus ici, tu as dit que c'était la meilleure nuit de ta vie ?",3.5
6256a03a1da7a5c1eaef7d06,2.5,2,neu,225.27,218.6125,Ses01F_script02_1_M032," And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car.","Et l'année dernière, je me souviens très bien que tu as dit, tu étais tellement excitée d'arriver ici que tu ne te souviens pas t'être cogné l'orteil jusqu'à ce que nous soyons dans la voiture.",3
6256a03a1da7a5c1eaef7d07,3,3,ang,237.005,224.58,Ses01F_script02_1_F022," Last time, you'll also remember, we got our shoes wet, I got sand in my panties, you got a sore throat and we got into a big fight and we did not see the grunions.","La dernière fois, tu t'en souviendras aussi, on a mouillé nos chaussures, j'ai mis du sable dans ma culotte, tu as mal à la gorge et on s'est disputé et on n'a pas vu les grunions.",2.5
6256a03a1da7a5c1eaef7d08,2.5,3,neu,238.77,236.5,Ses01F_script02_1_M033," Ahh...we weren't in a good spot.","Ahh... nous n'étions pas au bon endroit.",3.5
6256a03a1da7a5c1eaef7d09,2.5,3.5,fru,240.73,238.14,Ses01F_script02_1_F023," Hmm.  We didn't see them the year before either.","Hmm. Nous ne les avions pas vus non plus l'année précédente.",2.5
6256a03a1da7a5c1eaef7d0a,2.5,3,neu,245.71,240.17,Ses01F_script02_1_M034," We just weren't in a good spot.  I'm telling you, this is a much better spot.  I have instincts for these things.","Nous n'étions tout simplement pas au bon endroit. Je vous le dis, c'est un bien meilleur endroit. J'ai des instincts pour ces choses.",3
6256a03a1da7a5c1eaef7d0b,4,2.5,exc,253.114,245.79,Ses01F_script02_1_M035," Look there, see?  What's that?  No, that's - that's just seaweed.","Regarde là, tu vois ? Qu'est-ce que c'est? Non, c'est - c'est juste des algues.",3
6256a03a1da7a5c1eaef7d0c,3.5,2.5,hap,261.4425,253.17,Ses01F_script02_1_M036," God, this is great.  Think about this.  I know you are not interested, but just think about this.","Dieu, c'est super. Penses-y. Je sais que tu n'es pas intéressé, mais réfléchis un peu à ça.",3.5
6256a03a1da7a5c1eaef7d0d,3.5,2.5,exc,276.6283,261.5675,Ses01F_script02_1_M037," Right now out there, there is this mass of silver fish and it's heading this way.  No one sent them an invitation, no one told them, no one even gave them a map.","En ce moment là-bas, il y a cette masse de poissons argentés et ça se dirige dans cette direction. Personne ne leur a envoyé d'invitation, personne ne leur a dit, personne ne leur a même donné une carte.",4
6256a03a1da7a5c1eaef7d0e,3.5,2.5,exc,291.4,276.7775,Ses01F_script02_1_M038," Just all at once, they turned and they formed this line as long as the California coast.  And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.","Tout à coup, ils ont tourné et ils ont formé cette ligne jusqu'à la côte californienne. Et un petit pétard instinctif a explosé dans leur corps et ils se sont tous retournés comme un seul et ont commencé à nager.",3.5
6256a03a1da7a5c1eaef7d0f,3.5,2.5,exc,298.1386,291.47,Ses01F_script02_1_M039, They are swimming right now.  They are swimming as if that is the only thing that matters to them.,"Ils nagent en ce moment. Ils nagent comme si c'était la seule chose qui comptait pour eux.",3
6256a03a1da7a5c1eaef7d10,3.5,2.5,exc,305.66,298.2452,Ses01F_script02_1_M040," It's single mindedness with no mind.  It is urgency that is just pure urge.","C'est l'esprit unique sans esprit. C'est une urgence qui n'est qu'une pure envie.",3
6256a03a1da7a5c1eaef7d11,3.5,2.5,exc,316.09,305.985,Ses01F_script02_1_M041, And they are swimming right now to this very point where we stand for this huge celebration of sex and death.,"Et ils nagent en ce moment même jusqu'au point où nous nous tenons pour cette immense célébration du sexe et de la mort.",3
6256a03a1da7a5c1eaef7d12,3,2.5,exc,321.7375,316.1527,Ses01F_script02_1_M042," Oh look.  I'm giving myself goose bumps, my hairs are standing up on my arm.","Oh regarde. Je me donne la chair de poule, mes cheveux se dressent sur mon bras.",4
6256a03a1da7a5c1eaef7d13,1.5,2.5,neu,323.82,321.21,Ses01F_script02_1_F024," That's the wind.","C'est le vent.",2.5
6256a03a1da7a5c1eaef7d14,3,2,hap,327.0891,324.15,Ses01F_script02_1_M043, So what do you think?,"Alors qu'est-ce que tu en penses?",4
6256a03a1da7a5c1eaef7d15,1.5,2,neu,329.03,326.56,Ses01F_script02_1_F025, About what?,À propos de quoi?,2.5
6256a03a1da7a5c1eaef7d16,2,1.5,hap,331.9283,328.24,Ses01F_script02_1_M044," About all of that, about all I was talking about.","De tout ça, de tout ce dont je parlais.",4
6256a0701da7a5c1eaef7d59,4,4,fea,9.32,7.42,Ses04M_script03_1_M000, Good God.,Bon dieu.,2.5
6256a0701da7a5c1eaef7d5a,3,3.5,fru,10.21,8.88,Ses04M_script03_1_F000," Do you think it's them?","Vous pensez que c'est eux ?",2.5
6256a0701da7a5c1eaef7d5b,3.5,4,fea,10.91,9.86,Ses04M_script03_1_M001, I wonder.,Je me demande.,3
6256a0701da7a5c1eaef7d5c,4,4,fea,13.54,10.58,Ses04M_script03_1_F001," Nobody knows we're here, except Freda and she wouldn't ring up.","Personne ne sait qu'on est là, sauf Freda et elle n'appellerait pas.",2
6256a0701da7a5c1eaef7d5d,3.5,4,fea,14.69,13.15,Ses04M_script03_1_M002," It must be them, then.","Ce doit être eux, alors.",2.5
6256a0701da7a5c1eaef7d5e,4,4,fea,16.28,14.29,Ses04M_script03_1_F002, What are we to do?,Que devons-nous faire?,2
6256a0701da7a5c1eaef7d5f,3,3.5,neu,19.15,15.7076,Ses04M_script03_1_M003," We'll be alright, darling.  Whatever happens, aren't we?","Tout ira bien, chérie. Quoi qu'il arrive, n'est-ce pas ?",3.5
6256a0701da7a5c1eaef7d60,3,3.5,fru,21.47,18.55,Ses04M_script03_1_F003, Now and always sweet.,Maintenant et toujours doux.,4
6256a0701da7a5c1eaef7d61,3,3.5,exc,22.87,20.7,Ses04M_script03_1_M004," I don't care, then.","Je m'en fiche, alors.",3
6256a0701da7a5c1eaef7d62,3.5,3.5,fru,25.26,22.39,Ses04M_script03_1_F004, It was bound to come sooner or later.,Cela devait arriver tôt ou tard.,3.5
6256a0701da7a5c1eaef7d63,4,3.5,fea,28.97,24.49,Ses04M_script03_1_M005," Hello, hello.  What?  Wrong number.",Bonjour bonjour. Quelle? Mauvais numéro.,2
6256a0701da7a5c1eaef7d64,4.5,4.5,exc,31.82,28.57,Ses04M_script03_1_F005," Oh, it sent shivers up my spine.","Oh, ça m'a envoyé des frissons dans le dos.",4
6256a0701da7a5c1eaef7d65,3.5,4,exc,34.02,31.27,Ses04M_script03_1_M006, What shall we do if they suddenly walk in on us?,"Que ferons-nous s'ils nous surprennent soudainement ?",3
6256a0701da7a5c1eaef7d66,3.5,3.5,exc,35.39,33.54,Ses04M_script03_1_F006, Behave exquisitely.,Comportez-vous de façon exquise.,4
6256a0701da7a5c1eaef7d67,3.5,3.5,exc,37.45,34.97,Ses04M_script03_1_M007, With the mo- with the most perfect poise?,"Avec le mo- avec l'équilibre le plus parfait ?",3
6256a0701da7a5c1eaef7d68,4,3.5,exc,40.04,37.12,Ses04M_script03_1_F007, Certainly.  I shall probably do a court curtsey.,Certainement. Je ferai probablement une révérence à la cour.,5
6256a0701da7a5c1eaef7d69,3,3,fru,44.22,39.56,Ses04M_script03_1_M008," Ah.  Things that ought to matter dreadfully don't matter when one's happy, do they?","Ah. Les choses qui devraient compter terriblement n'ont pas d'importance quand on est heureux, n'est-ce pas ?",3.5
6256a0701da7a5c1eaef7d6a,3.5,3.5,exc,47,43.75,Ses04M_script03_1_F008," But what's so horrible is that one can't stay happy.","Mais ce qui est si horrible, c'est qu'on ne peut pas rester heureux.",3
6256a0701da7a5c1eaef7d6b,3.5,3,fru,48.46,46.56,Ses04M_script03_1_M009," Don't say that, darling.","Ne dis pas ça, chérie.",2
6256a0701da7a5c1eaef7d6c,3.5,4,exc,50.95,47.95,Ses04M_script03_1_F009," It's true.  The whole business is a very poor joke.","C'est vrai. Toute l'affaire est une très mauvaise blague.",2.5
6256a0701da7a5c1eaef7d6d,3,3.5,neu,54.1,50.43,Ses04M_script03_1_M010," Meaning that sacred and beautiful thing, love?","Tu veux dire cette chose sacrée et belle, l'amour ?",3
6256a0701da7a5c1eaef7d6e,2.5,2.5,exc,56.37,53.67,Ses04M_script03_1_F010," Yes, meaning just that.","Oui, c'est juste ça.",4
6256a0701da7a5c1eaef7d6f,3.5,4,sad,64.44,56.58,Ses04M_script03_1_M011," What does it all mean?  That's what I ask myself in my ceaseless quest for ultimate truth.  Dear God, what does it all mean?","Qu'est-ce que tout cela veut dire? C'est ce que je me demande dans ma quête incessante de la vérité ultime. Cher Dieu, qu'est-ce que tout cela signifie?",2.5
6256a0701da7a5c1eaef7d70,3.5,3.5,exc,66.9514,63.82,Ses04M_script03_1_F011," Don't laugh at me.  I'm serious.",Ne te moque pas de moi. Je suis serieux.,4
6256a0701da7a5c1eaef7d71,3,3.5,neu,69.83,66.55,Ses04M_script03_1_M012," You mustn't be serious, my dear.  That's just what they want.","Tu ne dois pas être sérieux, ma chérie. C'est exactement ce qu'ils veulent.",2.5
6256a0701da7a5c1eaef7d72,3,2.5,exc,70.74,69.42,Ses04M_script03_1_F012," Who's they?",Qui sont-ils?,4
